km_ruta,log_km,vel_max,vel_prom,t_est_min,hora_inicio,dia_semana_num,es_fin_semana,mes,n_paradas,densidad_paradas,ruta_Cibao-Norte,ruta_Cibao-Sur,ruta_Este-Turístico,ruta_La-Romana,ruta_Nordeste,ruta_Norte,ruta_Otras,ruta_SD-Centro,ruta_SD-Este,ruta_SD-Norte,ruta_SD-Oeste,ruta_Santiago,ruta_Sur,franja_horaria_NOCHE,franja_horaria_TARDE
199.282648,5.299729609,92,65.7,163,1,5,1,8,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.673545,2.751974259,55,24.5,58,21,0,0,1,1,0.0681,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
296.188082,5.694365211,120,61.7,292,5,3,0,1,1,0.0034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.328012,2.9084306,58,21.2,43,18,0,0,10,1,0.0577,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
225.089496,5.420930921,97,65.2,335,2,2,0,11,1,0.0044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194.460728,5.275359479,89,65.9,163,6,2,0,6,1,0.0051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.377922,2.339680665,70,40.2,34,6,2,0,12,1,0.1066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.167693,1.969583846,57,23.1,25,11,4,0,5,1,0.1621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.514986,3.277710083,53,21.6,58,20,1,0,7,1,0.0392,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.255805,1.981801838,74,31.3,75,11,2,0,12,1,0.1599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213.952185,5.370415608,118,66.2,136,6,3,0,11,1,0.0047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131.417238,4.885957831,106,53.3,134,9,3,0,7,1,0.0076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.522668,3.450706906,63,24.1,54,18,6,1,12,1,0.0328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.113377,2.573632854,90,33.0,29,13,0,0,4,1,0.0826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24.959561,3.256539981,59,24.6,57,20,5,1,5,1,0.0401,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.940415,2.479928864,51,21.2,118,10,3,0,1,1,0.0914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194.229643,5.274176522,94,64.4,155,6,4,0,12,1,0.0051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.804811,2.282873184,85,37.7,32,7,0,0,8,1,0.1136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.965467,3.133991653,88,59.9,179,5,2,0,2,1,0.0455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.52089,3.114443323,84,36.9,28,5,3,0,11,1,0.0465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.63343,3.204104464,79,36.4,55,12,4,0,12,1,0.0423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6.821616,2.056891183,53,14.6,45,17,2,0,7,1,0.1466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.358238,2.429943296,81,36.6,28,12,4,0,1,1,0.0965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
148.814667,5.009398977,94,58.0,167,8,6,1,2,1,0.0067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.532894,2.143928577,43,16.1,50,15,0,0,11,1,0.1328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150.807877,5.022615754,91,56.9,100,6,1,0,3,1,0.0066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.433115,3.154150193,79,37.4,25,5,3,0,7,1,0.0446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.288288,3.269123517,56,23.7,58,20,3,0,8,1,0.0395,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.72335,2.166003338,62,20.1,27,20,5,1,4,1,0.1295,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20.218471,3.054872076,51,16.4,93,13,5,1,3,1,0.0495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
121.519824,4.808272845,92,54.4,78,15,3,0,12,1,0.0082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100.753381,4.622552052,87,51.2,73,7,1,0,6,1,0.0099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.605677,2.361389424,71,21.3,38,5,4,0,4,1,0.1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251.6939,5.532178875,89,54.5,158,7,4,0,5,1,0.004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.850861,1.924374338,61,19.5,26,7,4,0,7,1,0.1709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.341758,1.847156017,57,29.1,136,11,6,1,3,1,0.1872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135.016944,4.912779466,77,45.0,194,7,2,0,12,1,0.0074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111.501227,4.722964128,89,64.3,158,7,0,0,10,1,0.009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201.680024,5.311628499,96,63.7,152,3,4,0,12,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194.452708,5.275318447,98,72.0,154,7,6,1,3,1,0.0051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.394467,2.240120899,72,29.6,17,16,3,0,2,1,0.1191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
113.049933,4.736636361,85,58.5,214,5,5,1,12,1,0.0088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.608543,2.451741293,105,27.7,40,13,1,0,3,1,0.0943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.925797,3.040982704,82,26.0,34,10,0,0,8,1,0.0502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.271983,1.836092573,62,35.1,18,12,3,0,1,1,0.1897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.812081,2.283614382,74,35.2,36,6,5,1,6,1,0.1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.998921,2.079306658,49,18.3,103,16,1,0,2,1,0.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8.61355,2.263173562,67,25.8,61,9,1,0,9,1,0.1161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.291123,2.727272464,69,29.6,56,18,6,1,10,1,0.07,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.124615,3.262877973,76,37.7,84,5,1,0,5,1,0.0398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.904239,2.476894555,79,36.3,43,7,3,0,4,1,0.0917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.691492,2.616774618,65,23.8,32,13,2,0,7,1,0.0788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
136.46867,4.923396037,93,62.0,107,7,1,0,12,1,0.0073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.00881,4.787565157,89,57.6,109,3,0,0,8,1,0.0084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228.831575,5.437346758,102,65.7,193,1,1,0,2,1,0.0044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208.056879,5.342606363,96,66.0,178,2,1,0,4,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134.9453,4.912252599,79,52.6,69,16,3,0,9,1,0.0074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24.803949,3.250527542,52,28.1,58,20,0,0,9,1,0.0403,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208.008681,5.342375787,98,72.6,169,1,5,1,12,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.119444,3.001686711,79,67.5,93,19,2,0,7,1,0.0523,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.693892,3.730354643,81,21.8,44,8,5,1,6,1,0.0246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.111511,1.961714739,62,30.6,26,11,4,0,5,1,0.1636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.16208,2.099499038,49,28.6,115,11,0,0,5,1,0.1396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43.042424,3.785153351,105,71.7,188,11,5,1,2,1,0.0232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152.640348,5.034614469,103,66.8,128,2,5,1,12,1,0.0066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.196936,2.721093829,74,27.5,83,16,0,0,9,1,0.0704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
224.292418,5.417399194,101,54.3,96,5,1,0,6,1,0.0045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.646135,2.454974365,49,20.6,48,12,2,0,12,1,0.0939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.514767,2.35278065,66,19.7,32,7,3,0,2,1,0.1051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107.602096,4.687690707,89,43.9,159,12,0,0,2,1,0.0093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.806357,2.283030849,70,35.2,35,6,1,0,7,1,0.1136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66.527956,4.212541675,96,67.7,166,6,3,0,8,1,0.015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.25541,2.657136484,114,41.9,17,7,1,0,5,1,0.0754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.990369,3.49621567,82,31.5,43,8,1,0,5,1,0.0313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.640867,2.613070213,62,14.0,74,7,3,0,1,1,0.0791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.815541,3.250976675,56,24.8,58,20,1,0,8,1,0.0403,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22.621703,3.162165908,78,29.5,44,9,5,1,12,1,0.0442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.139552,2.212611369,48,15.8,27,8,2,0,2,1,0.1229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163.406928,5.102344623,105,74.3,131,4,1,0,7,1,0.0061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.556464,3.116021677,92,40.4,26,5,1,0,7,1,0.0464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121.550491,4.808523116,88,58.3,52,2,2,0,2,1,0.0082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.191816,3.053615069,85,36.7,41,16,2,0,2,1,0.0495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.581159,2.02566609,54,20.8,45,10,0,0,3,1,0.1519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.714084,2.043047749,63,28.8,43,11,1,0,2,1,0.1489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.223723,2.582012414,86,29.3,55,11,2,0,9,1,0.0818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.186748,1.822409585,43,14.1,15,17,2,0,3,1,0.1928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.294894,2.424350765,71,23.8,28,21,5,1,3,1,0.0971,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.387874,2.340639164,55,15.6,33,6,2,0,2,1,0.1065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.136191,2.781064637,70,30.3,55,14,2,0,7,1,0.0661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.680248,3.029179042,81,35.8,96,5,1,0,6,1,0.0508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.893038,3.086168687,74,29.2,30,19,2,0,7,1,0.0479,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.802953,2.379819523,47,26.7,27,20,2,0,12,1,0.102,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.825994,1.920737971,31,16.6,65,19,1,0,6,1,0.1716,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.616563,2.452431925,53,18.2,44,14,2,0,12,1,0.0942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.411223,2.129566886,80,29.6,32,13,4,0,10,1,0.1349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104.703935,4.66064212,100,58.7,65,2,2,0,6,1,0.0096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11.665294,2.538865497,80,53.8,27,6,0,0,1,1,0.0857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.279954,2.58625568,90,28.3,28,21,4,0,2,1,0.0814,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208.271605,5.343632954,101,65.1,168,1,4,0,1,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.639375,5.281371467,87,62.4,44,8,0,0,5,1,0.0051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.897902,2.292322815,57,33.4,56,12,2,0,5,1,0.1124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.481482,1.868949188,46,21.9,49,9,3,0,7,1,0.1824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.36912,1.851461312,55,23.0,27,20,3,0,12,1,0.1863,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.011224,1.793628388,46,23.1,27,8,5,1,2,1,0.1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169.035141,5.136005127,124,54.8,137,6,3,0,10,1,0.0059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.371092,3.151499874,54,26.3,41,21,4,0,8,1,0.0447,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.187365,2.321148227,54,21.2,31,21,3,0,6,1,0.1088,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11.507766,2.526349731,60,23.0,27,20,3,0,11,1,0.0869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21.528681,3.114789209,81,41.7,27,5,4,0,1,1,0.0464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188.008122,5.241789988,91,70.5,159,7,3,0,10,1,0.0053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170.824769,5.146475173,97,58.9,160,6,3,0,9,1,0.0059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66.587032,4.21341613,108,64.4,82,4,0,0,6,1,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.668063,2.456855451,50,20.0,48,13,0,0,12,1,0.0937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27.798642,3.360328233,82,39.7,39,10,1,0,12,1,0.036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.935374,5.307947716,95,70.1,168,2,1,0,5,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.699069,2.459509266,60,17.3,45,12,0,0,12,1,0.0935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.632021,2.265093069,64,37.0,35,15,3,0,5,1,0.1158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27.610022,3.353757076,90,46.0,60,7,0,0,5,1,0.0362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205.248083,5.329079731,100,64.5,77,15,2,0,9,1,0.0049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.700085,1.902120213,73,24.4,47,13,1,0,9,1,0.1754,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.336009,2.427984296,79,38.8,27,13,4,0,1,1,0.0967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33.054595,3.527964972,74,26.8,51,17,2,0,3,1,0.0303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8.168904,2.215817759,78,49.0,28,7,3,0,10,1,0.1224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.445907,2.346210227,56,25.8,30,21,1,0,6,1,0.1059,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
245.03046,5.505455349,94,55.9,204,4,0,0,1,1,0.0041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45.206216,3.833114334,98,45.2,43,14,4,0,6,1,0.0221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
81.78412,4.416236256,85,58.4,106,2,4,0,11,1,0.0122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.032396,3.046063916,67,23.6,49,13,3,0,11,1,0.0499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.573542,3.116778512,74,33.2,48,8,5,1,9,1,0.0464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.360528,2.430144891,85,44.4,26,12,0,0,3,1,0.0965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14.907653,2.766800314,87,42.6,86,10,5,1,6,1,0.0671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.145874,3.097651204,65,34.3,122,10,4,0,5,1,0.0473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.644479,2.266385627,49,21.6,13,13,1,0,1,1,0.1157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7.789523,2.173560444,80,42.5,25,5,3,0,6,1,0.1284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
211.22309,5.357638033,93,60.3,105,6,6,1,4,1,0.0047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.8786,2.064150223,63,18.8,17,19,1,0,6,1,0.1454,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54.442916,4.015353951,97,55.4,88,7,2,0,8,1,0.0184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.477014,2.349183715,69,16.2,80,7,4,0,6,1,0.1055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.748098,2.463691355,64,26.9,28,21,4,0,9,1,0.093,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.589016,2.450057753,69,28.9,32,11,3,0,5,1,0.0944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56.003378,4.043110529,112,70.0,139,8,2,0,7,1,0.0179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200.958282,5.308061151,95,68.5,164,1,2,0,6,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.100229,2.714709909,73,30.2,27,21,1,0,11,1,0.0709,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.268497,1.835536613,45,21.1,27,21,5,1,11,1,0.1898,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34.029591,3.556193161,94,63.8,96,8,4,0,5,1,0.0294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.429825,2.131776013,79,34.3,30,13,4,0,11,1,0.1346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.35056,2.513701406,82,29.6,27,20,3,0,10,1,0.0881,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.722067,2.165856251,61,18.5,74,10,3,0,7,1,0.1295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.802521,2.468313153,68,24.9,30,20,2,0,6,1,0.0926,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.66441,2.871551881,70,26.3,40,12,2,0,5,1,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40.878543,3.734773596,97,51.1,197,4,2,0,9,1,0.0245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26.412431,3.310996597,81,40.6,28,5,4,0,11,1,0.0379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36.028849,3.611697312,80,42.4,96,11,2,0,4,1,0.0278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152.823181,5.035803767,93,56.3,139,2,1,0,11,1,0.0065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11.20117,2.501531849,42,20.4,136,5,4,0,11,1,0.0893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201.252517,5.309517001,116,72.3,147,1,1,0,3,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.491211,2.350537859,65,13.2,39,7,1,0,8,1,0.1054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.553094,2.356419087,62,15.5,33,6,3,0,2,1,0.1047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.722844,2.543399118,55,23.4,54,20,0,0,12,1,0.0853,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.516782,2.443805276,75,23.4,26,10,1,0,7,1,0.0951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36.547076,3.625595506,89,48.7,132,3,2,0,7,1,0.0274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.967002,2.770524218,85,37.4,28,10,4,0,6,1,0.0668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147.717828,5.002050739,115,67.1,137,6,2,0,8,1,0.0068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31.961011,3.495325378,55,26.3,52,20,0,0,4,1,0.0313,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
115.732468,4.759884718,95,58.4,138,1,2,0,7,1,0.0086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.341094,1.993487878,65,23.8,31,16,3,0,8,1,0.1577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.211844,2.105577502,68,39.3,26,10,4,0,5,1,0.1387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247.628924,5.51596152,107,52.7,134,7,1,0,9,1,0.004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127.448283,4.855526356,107,72.1,120,1,5,1,8,1,0.0078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.139025,2.841358027,87,35.9,37,11,1,0,1,1,0.062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.595565,2.450622697,69,28.9,44,14,3,0,1,1,0.0944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.502348,2.525916467,29,10.5,82,15,0,0,10,1,0.0869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
149.177736,5.011819499,92,56.6,126,7,0,0,4,1,0.0067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.760733,3.359011019,93,53.7,84,11,3,0,10,1,0.036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48.862066,3.909260513,89,38.6,145,10,5,1,6,1,0.0205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.837961,2.697188829,59,24.4,119,7,2,0,12,1,0.0723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.661966,2.036268609,64,28.6,135,10,3,0,2,1,0.1501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.641894,3.119801907,75,33.3,29,11,2,0,5,1,0.0462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.987419,1.944111246,70,27.6,28,21,3,0,1,1,0.167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11.80793,2.55006451,55,22.1,27,20,0,0,12,1,0.0847,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208.011102,5.34238737,89,65.7,167,1,6,1,2,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.039767,2.084400103,60,26.4,28,7,0,0,12,1,0.1421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.083058,2.948800926,60,30.1,55,18,5,1,2,1,0.0553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.702592,1.902494317,62,20.1,91,15,4,0,12,1,0.1754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.011884,3.258553511,54,25.0,57,20,1,0,6,1,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.921449,2.478339215,55,18.7,35,5,3,0,7,1,0.0916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.579021,3.117021201,77,33.2,48,7,5,1,10,1,0.0463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.861905,3.327260344,63,18.5,67,8,5,1,12,1,0.0372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225.939103,5.424681713,118,69.5,56,11,3,0,10,1,0.0044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.672196,2.871992557,77,22.2,56,16,2,0,7,1,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.945319,2.560734256,71,26.5,27,18,6,1,11,1,0.0837,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175.565328,5.173690938,97,63.1,158,6,0,0,10,1,0.0057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197.637988,5.291484012,103,64.1,124,1,1,0,9,1,0.0051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.055082,3.260212836,57,28.4,58,21,5,1,8,1,0.0399,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
151.79237,5.029079941,104,74.0,127,1,5,1,9,1,0.0066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.613226,3.51491962,88,30.6,137,8,3,0,11,1,0.0307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.564699,2.447957269,71,20.4,27,9,0,0,6,1,0.0947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.277077,2.849380594,54,21.7,41,19,5,1,11,1,0.0614,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
164.760432,5.110543565,98,52.9,134,7,6,1,2,1,0.0061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
248.411904,5.519105763,96,62.1,98,19,3,0,2,1,0.004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
225.575541,5.423078404,117,65.4,51,11,2,0,8,1,0.0044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142.055662,4.963233799,96,60.4,86,2,2,0,8,1,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252.877039,5.536850051,98,59.7,166,7,5,1,7,1,0.004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.592372,3.117612327,75,23.6,52,7,3,0,7,1,0.0463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.28318,1.98556758,54,23.6,55,22,1,0,2,1,0.1592,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27.115013,3.336303704,78,37.0,26,5,1,0,9,1,0.0369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197.698397,5.291788082,110,64.8,127,1,0,0,9,1,0.0051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.957703,3.636472461,80,56.9,55,18,3,0,11,1,0.0271,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6.102031,1.960380799,62,28.2,26,10,2,0,9,1,0.1639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.515584,3.70168669,89,46.5,198,9,5,1,2,1,0.0253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151.894867,5.029750541,95,54.9,141,7,4,0,6,1,0.0066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16.86818,2.883021477,41,20.2,116,6,2,0,12,1,0.0593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.344103,2.121555062,76,40.1,24,5,1,0,6,1,0.1362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.003842,2.772828818,71,30.0,42,10,1,0,5,1,0.0666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.205781,2.653648994,52,24.0,39,19,2,0,7,1,0.0757,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
